"Plot Title: 21258495"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 21258495, SEN S/N: 21258495)","Intensity, lum/ft² (LGR S/N: 21258495, SEN S/N: 21258495)"
8832,08/20/25 08:45:00 AM,17.950,18.0
8833,08/20/25 09:00:00 AM,17.950,0.0
8834,08/20/25 09:15:00 AM,17.950,0.0
8835,08/20/25 09:30:00 AM,17.950,0.0
8836,08/20/25 09:45:00 AM,17.950,1.0
8837,08/20/25 10:00:00 AM,17.950,6.0
8838,08/20/25 10:15:00 AM,17.950,6.0
8839,08/20/25 10:30:00 AM,17.950,2.0
8840,08/20/25 10:45:00 AM,17.950,1.0
8841,08/20/25 11:00:00 AM,18.045,304.0
8842,08/20/25 11:15:00 AM,18.045,272.0
8843,08/20/25 11:30:00 AM,18.140,304.0
8844,08/20/25 11:45:00 AM,18.140,368.0
8845,08/20/25 12:00:00 PM,17.950,1.0
8846,08/20/25 12:15:00 PM,18.045,256.0
8847,08/20/25 12:30:00 PM,18.045,400.0
8848,08/20/25 12:45:00 PM,18.045,480.0
8849,08/20/25 01:00:00 PM,18.140,864.0
8850,08/20/25 01:15:00 PM,18.140,512.0
8851,08/20/25 01:30:00 PM,18.045,304.0
8852,08/20/25 01:45:00 PM,18.140,512.0
8853,08/20/25 02:00:00 PM,18.045,256.0
8854,08/20/25 02:15:00 PM,18.045,23.0
8855,08/20/25 02:30:00 PM,17.950,0.0
8856,08/20/25 02:45:00 PM,17.950,1.0
8857,08/20/25 03:00:00 PM,18.045,1.0
8858,08/20/25 03:15:00 PM,17.950,0.0
8859,08/20/25 03:30:00 PM,17.950,0.0
8860,08/20/25 03:45:00 PM,17.950,0.0
8861,08/20/25 04:00:00 PM,17.950,184.0
8862,08/20/25 04:15:00 PM,17.950,224.0
8863,08/20/25 04:30:00 PM,17.950,16.0
8864,08/20/25 04:45:00 PM,17.950,200.0
8865,08/20/25 05:00:00 PM,17.950,136.0
8866,08/20/25 05:15:00 PM,17.855,128.0
8867,08/20/25 05:30:00 PM,17.855,3.0
8868,08/20/25 05:45:00 PM,17.855,81.0
8869,08/20/25 06:00:00 PM,17.760,43.0
8870,08/20/25 06:15:00 PM,17.855,42.0
8871,08/20/25 06:30:00 PM,17.760,37.0
8872,08/20/25 06:45:00 PM,17.760,28.0
8873,08/20/25 07:00:00 PM,17.760,12.0
8874,08/20/25 07:15:00 PM,17.665,9.0
8875,08/20/25 07:30:00 PM,17.665,2.0
8876,08/20/25 07:45:00 PM,17.570,0.0
8877,08/20/25 08:00:00 PM,17.570,0.0
8878,08/20/25 08:15:00 PM,17.665,0.0
8879,08/20/25 08:30:00 PM,17.665,0.0
8880,08/20/25 08:45:00 PM,17.665,0.0
8881,08/20/25 09:00:00 PM,17.570,0.0
8882,08/20/25 09:15:00 PM,17.475,0.0
8883,08/20/25 09:30:00 PM,17.475,0.0
8884,08/20/25 09:45:00 PM,17.570,0.0
8885,08/20/25 10:00:00 PM,17.570,0.0
8886,08/20/25 10:15:00 PM,17.570,0.0
8887,08/20/25 10:30:00 PM,17.570,0.0
8888,08/20/25 10:45:00 PM,17.570,0.0
8889,08/20/25 11:00:00 PM,17.665,0.0
8890,08/20/25 11:15:00 PM,17.665,0.0
8891,08/20/25 11:30:00 PM,17.665,0.0
8892,08/20/25 11:45:00 PM,17.665,0.0
8893,08/21/25 12:00:00 AM,17.665,0.0
8894,08/21/25 12:15:00 AM,17.665,0.0
8895,08/21/25 12:30:00 AM,17.665,0.0
8896,08/21/25 12:45:00 AM,17.665,0.0
8897,08/21/25 01:00:00 AM,17.665,0.0
8898,08/21/25 01:15:00 AM,17.665,0.0
8899,08/21/25 01:30:00 AM,17.665,0.0
8900,08/21/25 01:45:00 AM,17.665,0.0
8901,08/21/25 02:00:00 AM,17.570,0.0
8902,08/21/25 02:15:00 AM,17.570,0.0
8903,08/21/25 02:30:00 AM,17.570,0.0
8904,08/21/25 02:45:00 AM,17.570,0.0
8905,08/21/25 03:00:00 AM,17.570,0.0
8906,08/21/25 03:15:00 AM,17.570,0.0
8907,08/21/25 03:30:00 AM,17.665,0.0
8908,08/21/25 03:45:00 AM,17.665,0.0
8909,08/21/25 04:00:00 AM,17.665,0.0
8910,08/21/25 04:15:00 AM,17.665,0.0
8911,08/21/25 04:30:00 AM,17.665,0.0
8912,08/21/25 04:45:00 AM,17.665,0.0
8913,08/21/25 05:00:00 AM,17.665,0.0
8914,08/21/25 05:15:00 AM,17.665,0.0
8915,08/21/25 05:30:00 AM,17.665,0.0
8916,08/21/25 05:45:00 AM,17.665,1.0
8917,08/21/25 06:00:00 AM,17.665,11.0
8918,08/21/25 06:15:00 AM,17.570,26.0
8919,08/21/25 06:30:00 AM,17.570,29.0
8920,08/21/25 06:45:00 AM,17.570,0.0
8921,08/21/25 07:00:00 AM,17.570,85.0
8922,08/21/25 07:15:00 AM,17.475,20.0
8923,08/21/25 07:30:00 AM,17.475,38.0
8924,08/21/25 07:45:00 AM,17.475,31.0
8925,08/21/25 08:00:00 AM,17.570,121.0
8926,08/21/25 08:15:00 AM,17.570,168.0
8927,08/21/25 08:30:00 AM,17.570,128.0
8928,08/21/25 08:45:00 AM,17.570,69.0
8929,08/21/25 09:00:00 AM,17.570,94.0
8930,08/21/25 09:15:00 AM,17.570,114.0
8931,08/21/25 09:30:00 AM,17.570,192.0
8932,08/21/25 09:45:00 AM,17.665,336.0
8933,08/21/25 10:00:00 AM,17.665,304.0
8934,08/21/25 10:15:00 AM,17.665,512.0
8935,08/21/25 10:30:00 AM,17.570,7.0
8936,08/21/25 10:45:00 AM,17.570,9.0
8937,08/21/25 11:00:00 AM,17.570,480.0
8938,08/21/25 11:15:00 AM,17.475,320.0
8939,08/21/25 11:30:00 AM,17.475,384.0
8940,08/21/25 11:45:00 AM,17.475,336.0
8941,08/21/25 12:00:00 PM,17.475,288.0
8942,08/21/25 12:15:00 PM,17.379,368.0
8943,08/21/25 12:30:00 PM,17.475,864.0
8944,08/21/25 12:45:00 PM,17.379,432.0
8945,08/21/25 01:00:00 PM,17.379,480.0
8946,08/21/25 01:15:00 PM,17.379,960.0
8947,08/21/25 01:30:00 PM,17.379,512.0
8948,08/21/25 01:45:00 PM,17.284,232.0
8949,08/21/25 02:00:00 PM,17.189,4.0
8950,08/21/25 02:15:00 PM,17.094,3.0
8951,08/21/25 02:30:00 PM,17.094,3.0
8952,08/21/25 02:45:00 PM,17.094,3.0
8953,08/21/25 03:00:00 PM,17.094,3.0
8954,08/21/25 03:15:00 PM,17.094,2.0
8955,08/21/25 03:30:00 PM,17.094,3.0
8956,08/21/25 03:45:00 PM,17.094,3.0
8957,08/21/25 04:00:00 PM,16.999,2.0
8958,08/21/25 04:15:00 PM,16.999,1.0
8959,08/21/25 04:30:00 PM,17.094,304.0
8960,08/21/25 04:45:00 PM,17.094,864.0
8961,08/21/25 05:00:00 PM,17.094,704.0
8962,08/21/25 05:15:00 PM,16.999,512.0
8963,08/21/25 05:30:00 PM,16.999,152.0
8964,08/21/25 05:45:00 PM,16.903,304.0
8965,08/21/25 06:00:00 PM,16.903,208.0
8966,08/21/25 06:15:00 PM,16.903,192.0
8967,08/21/25 06:30:00 PM,16.903,128.0
8968,08/21/25 06:45:00 PM,16.903,66.0
8969,08/21/25 07:00:00 PM,16.999,42.0
8970,08/21/25 07:15:00 PM,16.999,24.0
8971,08/21/25 07:30:00 PM,16.999,6.0
8972,08/21/25 07:45:00 PM,16.999,0.0
8973,08/21/25 08:00:00 PM,16.999,0.0
8974,08/21/25 08:15:00 PM,16.999,0.0
8975,08/21/25 08:30:00 PM,16.999,0.0
8976,08/21/25 08:45:00 PM,16.999,0.0
8977,08/21/25 09:00:00 PM,16.999,0.0
8978,08/21/25 09:15:00 PM,17.094,0.0
8979,08/21/25 09:30:00 PM,17.094,0.0
8980,08/21/25 09:45:00 PM,17.189,0.0
8981,08/21/25 10:00:00 PM,17.189,0.0
8982,08/21/25 10:15:00 PM,17.189,0.0
8983,08/21/25 10:30:00 PM,17.284,0.0
8984,08/21/25 10:45:00 PM,17.284,0.0
8985,08/21/25 11:00:00 PM,17.284,0.0
8986,08/21/25 11:15:00 PM,17.284,0.0
8987,08/21/25 11:30:00 PM,17.284,0.0
8988,08/21/25 11:45:00 PM,17.284,0.0
8989,08/22/25 12:00:00 AM,17.284,0.0
8990,08/22/25 12:15:00 AM,17.284,0.0
8991,08/22/25 12:30:00 AM,17.379,0.0
8992,08/22/25 12:45:00 AM,17.379,0.0
8993,08/22/25 01:00:00 AM,17.379,0.0
8994,08/22/25 01:15:00 AM,17.379,0.0
8995,08/22/25 01:30:00 AM,17.379,0.0
8996,08/22/25 01:45:00 AM,17.379,0.0
8997,08/22/25 02:00:00 AM,17.379,0.0
8998,08/22/25 02:15:00 AM,17.379,0.0
8999,08/22/25 02:30:00 AM,17.379,0.0
9000,08/22/25 02:45:00 AM,17.379,0.0
9001,08/22/25 03:00:00 AM,17.379,0.0
9002,08/22/25 03:15:00 AM,17.379,0.0
9003,08/22/25 03:30:00 AM,17.379,0.0
9004,08/22/25 03:45:00 AM,17.379,0.0
9005,08/22/25 04:00:00 AM,17.379,0.0
9006,08/22/25 04:15:00 AM,17.379,0.0
9007,08/22/25 04:30:00 AM,17.379,0.0
9008,08/22/25 04:45:00 AM,17.379,0.0
9009,08/22/25 05:00:00 AM,17.284,0.0
9010,08/22/25 05:15:00 AM,17.284,0.0
9011,08/22/25 05:30:00 AM,17.284,0.0
9012,08/22/25 05:45:00 AM,17.284,0.0
9013,08/22/25 06:00:00 AM,17.284,6.0
9014,08/22/25 06:15:00 AM,17.284,17.0
9015,08/22/25 06:30:00 AM,17.284,30.0
9016,08/22/25 06:45:00 AM,17.284,38.0
9017,08/22/25 07:00:00 AM,17.284,39.0
9018,08/22/25 07:15:00 AM,17.284,73.0
9019,08/22/25 07:30:00 AM,17.379,168.0
9020,08/22/25 07:45:00 AM,17.379,248.0
9021,08/22/25 08:00:00 AM,17.379,240.0
9022,08/22/25 08:15:00 AM,17.475,320.0
9023,08/22/25 08:30:00 AM,17.475,128.0
9024,08/22/25 08:45:00 AM,17.570,320.0
9025,08/22/25 09:00:00 AM,17.570,352.0
9026,08/22/25 09:15:00 AM,17.570,240.0
9027,08/22/25 09:30:00 AM,17.475,384.0
9028,08/22/25 09:45:00 AM,17.570,384.0
9029,08/22/25 10:00:00 AM,17.570,416.0
9030,08/22/25 10:15:00 AM,17.570,432.0
9031,08/22/25 10:30:00 AM,17.570,432.0
9032,08/22/25 10:45:00 AM,17.570,448.0
9033,08/22/25 11:00:00 AM,17.570,368.0
9034,08/22/25 11:15:00 AM,17.570,496.0
9035,08/22/25 11:30:00 AM,17.570,512.0
9036,08/22/25 11:45:00 AM,17.570,416.0
9037,08/22/25 12:00:00 PM,17.570,608.0
9038,08/22/25 12:15:00 PM,17.665,576.0
9039,08/22/25 12:30:00 PM,17.665,608.0
9040,08/22/25 12:45:00 PM,17.665,704.0
9041,08/22/25 01:00:00 PM,17.665,480.0
9042,08/22/25 01:15:00 PM,17.665,704.0
9043,08/22/25 01:30:00 PM,17.760,704.0
9044,08/22/25 01:45:00 PM,17.760,768.0
9045,08/22/25 02:00:00 PM,17.760,864.0
9046,08/22/25 02:15:00 PM,17.760,800.0
9047,08/22/25 02:30:00 PM,17.760,864.0
9048,08/22/25 02:45:00 PM,17.855,864.0
9049,08/22/25 03:00:00 PM,17.855,416.0
9050,08/22/25 03:15:00 PM,17.855,896.0
9051,08/22/25 03:30:00 PM,17.760,512.0
9052,08/22/25 03:45:00 PM,17.760,4.0
9053,08/22/25 04:00:00 PM,17.760,3.0
9054,08/22/25 04:15:00 PM,17.950,800.0
9055,08/22/25 04:30:00 PM,17.950,768.0
9056,08/22/25 04:45:00 PM,17.950,608.0
9057,08/22/25 05:00:00 PM,17.950,512.0
9058,08/22/25 05:15:00 PM,18.140,480.0
9059,08/22/25 05:30:00 PM,18.236,400.0
9060,08/22/25 05:45:00 PM,18.331,288.0
9061,08/22/25 06:00:00 PM,18.236,160.0
9062,08/22/25 06:15:00 PM,18.236,128.0
9063,08/22/25 06:30:00 PM,18.331,93.0
9064,08/22/25 06:45:00 PM,18.236,59.0
9065,08/22/25 07:00:00 PM,18.236,34.0
9066,08/22/25 07:15:00 PM,18.140,16.0
9067,08/22/25 07:30:00 PM,17.950,5.0
9068,08/22/25 07:45:00 PM,17.950,0.0
9069,08/22/25 08:00:00 PM,17.855,0.0
9070,08/22/25 08:15:00 PM,17.855,0.0
9071,08/22/25 08:30:00 PM,17.855,0.0
9072,08/22/25 08:45:00 PM,17.855,0.0
9073,08/22/25 09:00:00 PM,17.760,0.0
9074,08/22/25 09:15:00 PM,17.760,0.0
9075,08/22/25 09:30:00 PM,17.760,0.0
9076,08/22/25 09:45:00 PM,17.855,0.0
9077,08/22/25 10:00:00 PM,17.950,0.0
9078,08/22/25 10:15:00 PM,17.950,0.0
9079,08/22/25 10:30:00 PM,17.950,0.0
9080,08/22/25 10:45:00 PM,17.855,0.0
9081,08/22/25 11:00:00 PM,17.855,0.0
9082,08/22/25 11:15:00 PM,17.855,0.0
9083,08/22/25 11:30:00 PM,17.855,0.0
9084,08/22/25 11:45:00 PM,17.855,0.0
9085,08/23/25 12:00:00 AM,17.855,0.0
9086,08/23/25 12:15:00 AM,17.855,0.0
9087,08/23/25 12:30:00 AM,17.855,0.0
9088,08/23/25 12:45:00 AM,17.855,0.0
9089,08/23/25 01:00:00 AM,17.855,0.0
9090,08/23/25 01:15:00 AM,17.760,0.0
9091,08/23/25 01:30:00 AM,17.760,0.0
9092,08/23/25 01:45:00 AM,17.760,0.0
9093,08/23/25 02:00:00 AM,17.760,0.0
9094,08/23/25 02:15:00 AM,17.760,0.0
9095,08/23/25 02:30:00 AM,17.760,0.0
9096,08/23/25 02:45:00 AM,17.760,0.0
9097,08/23/25 03:00:00 AM,17.760,0.0
9098,08/23/25 03:15:00 AM,17.760,0.0
9099,08/23/25 03:30:00 AM,17.665,0.0
9100,08/23/25 03:45:00 AM,17.665,0.0
9101,08/23/25 04:00:00 AM,17.665,0.0
9102,08/23/25 04:15:00 AM,17.570,0.0
9103,08/23/25 04:30:00 AM,17.570,0.0
9104,08/23/25 04:45:00 AM,17.570,0.0
9105,08/23/25 05:00:00 AM,17.570,0.0
9106,08/23/25 05:15:00 AM,17.475,0.0
9107,08/23/25 05:30:00 AM,17.475,0.0
9108,08/23/25 05:45:00 AM,17.475,0.0
9109,08/23/25 06:00:00 AM,17.570,6.0
9110,08/23/25 06:15:00 AM,17.570,27.0
9111,08/23/25 06:30:00 AM,17.570,48.0
9112,08/23/25 06:45:00 AM,17.570,51.0
9113,08/23/25 07:00:00 AM,17.570,114.0
9114,08/23/25 07:15:00 AM,17.665,224.0
9115,08/23/25 07:30:00 AM,17.760,216.0
9116,08/23/25 07:45:00 AM,17.760,304.0
9117,08/23/25 08:00:00 AM,17.855,352.0
9118,08/23/25 08:15:00 AM,17.855,320.0
9119,08/23/25 08:30:00 AM,17.855,352.0
9120,08/23/25 08:45:00 AM,17.950,352.0
9121,08/23/25 09:00:00 AM,17.950,384.0
9122,08/23/25 09:15:00 AM,17.950,368.0
9123,08/23/25 09:30:00 AM,18.045,320.0
9124,08/23/25 09:45:00 AM,18.045,352.0
9125,08/23/25 10:00:00 AM,18.140,368.0
9126,08/23/25 10:15:00 AM,18.140,432.0
9127,08/23/25 10:30:00 AM,18.236,432.0
9128,08/23/25 10:45:00 AM,18.331,448.0
9129,08/23/25 11:00:00 AM,18.426,480.0
9130,08/23/25 11:15:00 AM,18.426,320.0
9131,08/23/25 11:30:00 AM,18.616,480.0
9132,08/23/25 11:45:00 AM,18.711,480.0
9133,08/23/25 12:00:00 PM,18.711,496.0
9134,08/23/25 12:15:00 PM,18.806,512.0
9135,08/23/25 12:30:00 PM,18.806,480.0
9136,08/23/25 12:45:00 PM,18.901,448.0
9137,08/23/25 01:00:00 PM,18.901,448.0
9138,08/23/25 01:15:00 PM,19.092,480.0
9139,08/23/25 01:30:00 PM,19.282,432.0
9140,08/23/25 01:45:00 PM,19.377,368.0
9141,08/23/25 02:00:00 PM,19.377,368.0
9142,08/23/25 02:15:00 PM,19.377,368.0
9143,08/23/25 02:30:00 PM,19.377,400.0
9144,08/23/25 02:45:00 PM,19.377,352.0
9145,08/23/25 03:00:00 PM,19.377,304.0
9146,08/23/25 03:15:00 PM,19.377,320.0
9147,08/23/25 03:30:00 PM,19.377,336.0
9148,08/23/25 03:45:00 PM,19.377,352.0
9149,08/23/25 04:00:00 PM,19.377,60.0
9150,08/23/25 04:15:00 PM,19.472,336.0
9151,08/23/25 04:30:00 PM,19.567,336.0
9152,08/23/25 04:45:00 PM,19.567,256.0
9153,08/23/25 05:00:00 PM,19.758,352.0
9154,08/23/25 05:15:00 PM,20.043,184.0
9155,08/23/25 05:30:00 PM,20.138,224.0
9156,08/23/25 05:45:00 PM,20.138,168.0
9157,08/23/25 06:00:00 PM,20.043,111.0
9158,08/23/25 06:15:00 PM,19.948,96.0
9159,08/23/25 06:30:00 PM,19.948,84.0
9160,08/23/25 06:45:00 PM,19.853,58.0
9161,08/23/25 07:00:00 PM,19.853,0.0
9162,08/23/25 07:15:00 PM,19.758,12.0
9163,08/23/25 07:30:00 PM,19.662,2.0
9164,08/23/25 07:45:00 PM,19.567,0.0
9165,08/23/25 08:00:00 PM,19.472,0.0
9166,08/23/25 08:15:00 PM,19.472,0.0
9167,08/23/25 08:30:00 PM,19.472,0.0
9168,08/23/25 08:45:00 PM,19.377,0.0
9169,08/23/25 09:00:00 PM,19.282,0.0
9170,08/23/25 09:15:00 PM,19.282,0.0
9171,08/23/25 09:30:00 PM,19.282,0.0
9172,08/23/25 09:45:00 PM,19.092,0.0
9173,08/23/25 10:00:00 PM,19.092,0.0
9174,08/23/25 10:15:00 PM,19.092,0.0
9175,08/23/25 10:30:00 PM,18.996,0.0
9176,08/23/25 10:45:00 PM,18.996,0.0
9177,08/23/25 11:00:00 PM,18.901,0.0
9178,08/23/25 11:15:00 PM,18.806,0.0
9179,08/23/25 11:30:00 PM,18.806,0.0
9180,08/23/25 11:45:00 PM,18.806,0.0
9181,08/24/25 12:00:00 AM,18.806,0.0
9182,08/24/25 12:15:00 AM,18.806,0.0
9183,08/24/25 12:30:00 AM,18.806,0.0
9184,08/24/25 12:45:00 AM,18.806,0.0
9185,08/24/25 01:00:00 AM,18.806,0.0
9186,08/24/25 01:15:00 AM,18.806,0.0
9187,08/24/25 01:30:00 AM,18.806,0.0
9188,08/24/25 01:45:00 AM,18.806,0.0
9189,08/24/25 02:00:00 AM,18.806,0.0
9190,08/24/25 02:15:00 AM,18.806,0.0
9191,08/24/25 02:30:00 AM,18.711,0.0
9192,08/24/25 02:45:00 AM,18.616,0.0
9193,08/24/25 03:00:00 AM,18.616,0.0
9194,08/24/25 03:15:00 AM,18.616,0.0
9195,08/24/25 03:30:00 AM,18.616,0.0
9196,08/24/25 03:45:00 AM,18.616,0.0
9197,08/24/25 04:00:00 AM,18.616,0.0
9198,08/24/25 04:15:00 AM,18.711,0.0
9199,08/24/25 04:30:00 AM,18.711,0.0
9200,08/24/25 04:45:00 AM,18.616,0.0
9201,08/24/25 05:00:00 AM,18.616,0.0
9202,08/24/25 05:15:00 AM,18.616,0.0
9203,08/24/25 05:30:00 AM,18.616,0.0
9204,08/24/25 05:45:00 AM,18.616,0.0
9205,08/24/25 06:00:00 AM,18.616,4.0
9206,08/24/25 06:15:00 AM,18.521,14.0
9207,08/24/25 06:30:00 AM,18.521,25.0
9208,08/24/25 06:45:00 AM,18.521,38.0
9209,08/24/25 07:00:00 AM,18.521,89.0
9210,08/24/25 07:15:00 AM,18.521,116.0
9211,08/24/25 07:30:00 AM,18.426,2.0
9212,08/24/25 07:45:00 AM,18.521,11.0
9213,08/24/25 08:00:00 AM,18.521,4.0
9214,08/24/25 08:15:00 AM,18.521,77.0
9215,08/24/25 08:30:00 AM,18.616,208.0
9216,08/24/25 08:45:00 AM,18.711,272.0
9217,08/24/25 09:00:00 AM,18.806,336.0
9218,08/24/25 09:15:00 AM,18.806,304.0
9219,08/24/25 09:30:00 AM,18.901,320.0
9220,08/24/25 09:45:00 AM,18.901,368.0
9221,08/24/25 10:00:00 AM,18.996,320.0
9222,08/24/25 10:15:00 AM,18.996,336.0
9223,08/24/25 10:30:00 AM,19.092,352.0
9224,08/24/25 10:45:00 AM,19.092,352.0
9225,08/24/25 11:00:00 AM,19.187,368.0
9226,08/24/25 11:15:00 AM,19.187,368.0
9227,08/24/25 11:30:00 AM,19.187,122.0
9228,08/24/25 11:45:00 AM,19.187,176.0
9229,08/24/25 12:00:00 PM,19.282,232.0
9230,08/24/25 12:15:00 PM,19.377,304.0
9231,08/24/25 12:30:00 PM,19.092,304.0
9232,08/24/25 12:45:00 PM,18.901,288.0
9233,08/24/25 01:00:00 PM,18.806,288.0
9234,08/24/25 01:15:00 PM,18.521,126.0
9235,08/24/25 01:30:00 PM,18.426,232.0
9236,08/24/25 01:45:00 PM,18.426,224.0
9237,08/24/25 02:00:00 PM,18.426,240.0
9238,08/24/25 02:15:00 PM,18.521,232.0
9239,08/24/25 02:30:00 PM,18.521,200.0
9240,08/24/25 02:45:00 PM,18.616,192.0
9241,08/24/25 03:00:00 PM,19.092,248.0
9242,08/24/25 03:15:00 PM,19.472,272.0
9243,08/24/25 03:30:00 PM,19.187,256.0
9244,08/24/25 03:45:00 PM,19.472,224.0
9245,08/24/25 04:00:00 PM,19.567,248.0
9246,08/24/25 04:15:00 PM,19.853,248.0
9247,08/24/25 04:30:00 PM,19.948,168.0
9248,08/24/25 04:45:00 PM,20.043,160.0
9249,08/24/25 05:00:00 PM,20.043,256.0
9250,08/24/25 05:15:00 PM,20.043,176.0
9251,08/24/25 05:30:00 PM,19.948,168.0
9252,08/24/25 05:45:00 PM,20.043,160.0
9253,08/24/25 06:00:00 PM,20.043,168.0
9254,08/24/25 06:15:00 PM,20.043,128.0
9255,08/24/25 06:30:00 PM,19.948,111.0
9256,08/24/25 06:45:00 PM,19.948,106.0
9257,08/24/25 07:00:00 PM,19.853,41.0
9258,08/24/25 07:15:00 PM,19.853,24.0
9259,08/24/25 07:30:00 PM,19.662,5.0
9260,08/24/25 07:45:00 PM,19.472,0.0
9261,08/24/25 08:00:00 PM,19.377,0.0
9262,08/24/25 08:15:00 PM,19.377,0.0
9263,08/24/25 08:30:00 PM,19.282,0.0
9264,08/24/25 08:45:00 PM,19.282,0.0
9265,08/24/25 09:00:00 PM,19.282,0.0
9266,08/24/25 09:15:00 PM,19.282,0.0
9267,08/24/25 09:30:00 PM,19.282,0.0
9268,08/24/25 09:45:00 PM,19.282,0.0
9269,08/24/25 10:00:00 PM,19.282,0.0
9270,08/24/25 10:15:00 PM,19.282,0.0
9271,08/24/25 10:30:00 PM,19.282,0.0
9272,08/24/25 10:45:00 PM,19.282,0.0
9273,08/24/25 11:00:00 PM,19.282,0.0
9274,08/24/25 11:15:00 PM,19.282,0.0
9275,08/24/25 11:30:00 PM,19.282,0.0
9276,08/24/25 11:45:00 PM,19.282,0.0
9277,08/25/25 12:00:00 AM,19.282,0.0
9278,08/25/25 12:15:00 AM,19.282,0.0
9279,08/25/25 12:30:00 AM,19.187,0.0
9280,08/25/25 12:45:00 AM,16.999,0.0
9281,08/25/25 01:00:00 AM,16.713,0.0
9282,08/25/25 01:15:00 AM,16.903,0.0
9283,08/25/25 01:30:00 AM,17.094,0.0
9284,08/25/25 01:45:00 AM,17.665,0.0
9285,08/25/25 02:00:00 AM,18.045,0.0
9286,08/25/25 02:15:00 AM,18.616,0.0
9287,08/25/25 02:30:00 AM,18.711,0.0
9288,08/25/25 02:45:00 AM,18.711,0.0
9289,08/25/25 03:00:00 AM,18.616,0.0
9290,08/25/25 03:15:00 AM,18.616,0.0
9291,08/25/25 03:30:00 AM,18.426,0.0
9292,08/25/25 03:45:00 AM,18.901,0.0
9293,08/25/25 04:00:00 AM,18.996,0.0
9294,08/25/25 04:15:00 AM,19.092,0.0
9295,08/25/25 04:30:00 AM,19.092,0.0
9296,08/25/25 04:45:00 AM,19.092,0.0
9297,08/25/25 05:00:00 AM,19.092,0.0
9298,08/25/25 05:15:00 AM,19.092,0.0
9299,08/25/25 05:30:00 AM,19.092,0.0
9300,08/25/25 05:45:00 AM,19.092,0.0
9301,08/25/25 06:00:00 AM,18.996,1.0
9302,08/25/25 06:15:00 AM,19.092,5.0
9303,08/25/25 06:30:00 AM,19.092,21.0
9304,08/25/25 06:45:00 AM,18.996,35.0
9305,08/25/25 07:00:00 AM,19.092,85.0
9306,08/25/25 07:15:00 AM,19.092,168.0
9307,08/25/25 07:30:00 AM,19.092,136.0
9308,08/25/25 07:45:00 AM,18.996,81.0
9309,08/25/25 08:00:00 AM,19.092,272.0
9310,08/25/25 08:15:00 AM,19.187,304.0
9311,08/25/25 08:30:00 AM,19.187,432.0
9312,08/25/25 08:45:00 AM,19.282,512.0
9313,08/25/25 09:00:00 AM,19.282,384.0
9314,08/25/25 09:15:00 AM,19.377,576.0
9315,08/25/25 09:30:00 AM,19.282,704.0
9316,08/25/25 09:45:00 AM,19.187,512.0
9317,08/25/25 10:00:00 AM,19.092,608.0
9318,08/25/25 10:15:00 AM,18.996,608.0
9319,08/25/25 10:30:00 AM,19.092,400.0
9320,08/25/25 10:45:00 AM,18.996,352.0
9321,08/25/25 11:00:00 AM,18.426,576.0
9322,08/25/25 11:15:00 AM,16.618,288.0
9323,08/25/25 11:30:00 AM,15.951,200.0
9324,08/25/25 11:45:00 AM,16.046,496.0
9325,08/25/25 12:00:00 PM,16.141,448.0
9326,08/25/25 12:15:00 PM,16.141,480.0
9327,08/25/25 12:30:00 PM,15.855,102.0
9328,08/25/25 12:45:00 PM,15.855,17.0
9329,08/25/25 01:00:00 PM,15.569,416.0
9330,08/25/25 01:15:00 PM,15.760,432.0
9331,08/25/25 01:30:00 PM,15.855,288.0
9332,08/25/25 01:45:00 PM,16.046,100.0
9333,08/25/25 02:00:00 PM,17.665,38.0
9334,08/25/25 02:15:00 PM,17.950,23.0
9335,08/25/25 02:30:00 PM,18.331,11.0
9336,08/25/25 02:45:00 PM,18.331,36.0
9337,08/25/25 03:00:00 PM,18.616,320.0
9338,08/25/25 03:15:00 PM,18.521,216.0
9339,08/25/25 03:30:00 PM,18.331,352.0
9340,08/25/25 03:45:00 PM,18.236,320.0
9341,08/25/25 04:00:00 PM,18.426,320.0
9342,08/25/25 04:15:00 PM,18.711,272.0
9343,08/25/25 04:30:00 PM,18.806,320.0
9344,08/25/25 04:45:00 PM,18.806,248.0
9345,08/25/25 05:00:00 PM,18.996,248.0
9346,08/25/25 05:15:00 PM,18.996,232.0
9347,08/25/25 05:30:00 PM,18.996,46.0
9348,08/25/25 05:45:00 PM,18.711,0.0
9349,08/25/25 06:00:00 PM,18.806,3.0
9350,08/25/25 06:15:00 PM,18.996,41.0
9351,08/25/25 06:30:00 PM,20.043,216.0
9352,08/25/25 06:45:00 PM,20.424,77.0
9353,08/25/25 07:00:00 PM,20.615,40.0
9354,08/25/25 07:15:00 PM,20.329,14.0
9355,08/25/25 07:30:00 PM,20.138,3.0
9356,08/25/25 07:45:00 PM,19.948,0.0
9357,08/25/25 08:00:00 PM,19.948,0.0
9358,08/25/25 08:15:00 PM,19.948,0.0
9359,08/25/25 08:30:00 PM,19.853,0.0
9360,08/25/25 08:45:00 PM,19.853,0.0
9361,08/25/25 09:00:00 PM,19.853,0.0
9362,08/25/25 09:15:00 PM,19.758,0.0
9363,08/25/25 09:30:00 PM,19.853,0.0
9364,08/25/25 09:45:00 PM,19.853,0.0
9365,08/25/25 10:00:00 PM,19.853,0.0
