date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,shoot.no,shoot.length.cm,rhipidium.no,rhipidium.height.cm,spathe.id,spathe.stage.PS,spathe.stage.0,spathe.stage.1,spathe.stage.2,spathe.stage.3,spathe.stage.4,spathe.stage.5,spathe.stage.6,spathe.stage.7,spathe.stage.unk,no.seeds,no.ovules.w.stigma,notes
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,3,63,7,43,C,1,0,0,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,3,63,7,43,D,1,0,0,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,3,63,7,43,E,0,0,1,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,3,63,7,43,F,0,0,1,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,1,4,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,1,4,B,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,1,4,C,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,2,11,A,0,0,0,0,0,0,1,0,0,0,9,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,2,11,B,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,2,11,C,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,3,19,A,0,0,0,0,0,1,0,0,0,0,9,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,3,19,B,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,3,19,C,0,0,0,0,0,1,0,0,0,0,9,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,3,19,D,0,0,0,0,0,0,0,0,0,1,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,4,25,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,5,27.5,A,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,5,27.5,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,5,27.5,C,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,4,45,5,27.5,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,B,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,C,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,D,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,E,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,F,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,1,12,G,1,0,0,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,2,21,A,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,2,21,B,0,0,0,0,0,1,0,0,0,0,9,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,2,21,C,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,3,30,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,3,30,B,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,3,30,C,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,4,34,A,1,0,0,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,4,34,B,0,1,0,0,0,0,0,0,0,0,0,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,4,34,C,0,0,0,0,0,1,0,0,0,0,10,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,4,34,D,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,4,34,E,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/5/2024,MA,Plymouth,SH,IS.KF,MA Division of Marine Fisheries,42.00343,-70.61506,5,56,4,34,F,0,0,0,0,0,1,0,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,1,NA,A,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,1,NA,B,0,0,0,0,0,1,0,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,1,NA,C,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,1,NA,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,1,NA,E,0,0,0,0,0,0,1,0,0,0,15,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,2,NA,A,0,0,0,0,0,1,0,0,0,0,11,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,2,NA,B,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,2,NA,C,0,0,0,0,0,0,1,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,2,NA,D,0,0,0,0,0,0,1,0,0,0,12,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,3,NA,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,3,NA,B,0,0,0,0,0,0,1,0,0,0,12,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,3,NA,C,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,3,NA,D,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,4,NA,A,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,4,NA,B,0,0,0,0,0,1,0,0,0,0,13,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,4,NA,C,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,4,NA,D,0,0,0,0,0,0,1,0,0,0,12,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,5,NA,A,0,0,0,0,0,1,0,0,0,0,12,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,5,NA,B,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,5,NA,C,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,5,NA,D,0,0,0,0,0,0,1,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,1,126,5,NA,E,0,0,0,0,0,0,1,0,0,0,9,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,1,NA,A,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,1,NA,B,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,1,NA,C,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,1,NA,D,0,0,0,0,0,0,1,0,0,0,3,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,2,NA,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,2,NA,B,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,2,NA,C,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,2,NA,D,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,2,NA,E,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,3,NA,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,3,NA,B,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,3,NA,C,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,3,NA,D,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,3,NA,E,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,4,NA,A,0,0,0,0,0,1,0,0,0,0,3,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,4,NA,B,0,0,0,0,0,1,0,0,0,0,2,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,4,NA,C,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,4,NA,D,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,5,NA,A,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,5,NA,B,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,5,NA,C,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,2,98,5,NA,D,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,1,NA,A,0,0,0,0,0,0,1,0,0,0,5,0,spathe broken
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,2,NA,A,0,0,0,0,1,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,2,NA,B,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,3,NA,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,4,NA,A,0,0,0,0,0,1,0,0,0,0,14,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,4,NA,B,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,4,NA,C,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,4,NA,D,0,0,0,0,0,0,0,1,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,5,NA,A,0,0,0,0,0,1,0,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,5,NA,B,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,5,NA,C,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,3,124.5,5,NA,D,0,0,0,0,0,0,1,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,1,NA,A,0,0,0,0,0,1,0,0,0,0,9,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,1,NA,B,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,1,NA,C,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,2,NA,A,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,2,NA,B,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,2,NA,C,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,3,NA,A,0,0,0,0,0,0,0,0,1,0,0,0,rhipidium missing spathes
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,4,NA,A,0,0,1,0,0,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,4,NA,B,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,4,101,4,NA,C,0,0,0,0,0,0,1,0,0,0,8,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,1,NA,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,1,NA,B,0,0,0,0,0,1,0,0,0,0,3,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,1,NA,C,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,1,NA,D,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,2,NA,A,0,0,1,0,0,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,2,NA,B,0,0,0,1,0,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,2,NA,C,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,2,NA,D,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,3,NA,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,3,NA,B,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,3,NA,C,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,3,NA,D,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,4,NA,A,0,0,0,1,0,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,4,NA,B,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,4,NA,C,0,0,0,0,0,0,1,0,0,0,10,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,4,NA,D,0,0,0,0,0,0,1,0,0,0,9,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,4,NA,E,0,0,0,0,0,0,1,0,0,0,7,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,5,NA,A,0,0,1,0,0,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,5,NA,B,0,0,0,1,0,0,0,0,0,0,0,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,5,NA,C,0,0,0,0,0,0,1,0,0,0,13,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,5,NA,D,0,0,0,0,0,0,1,0,0,0,11,0,NA
8/6/2024,MA,Nahant,PV,PC,EPA,42.42002,-70.91592,5,81,5,NA,E,0,0,0,0,0,0,1,0,0,0,2,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,1,7,A,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,1,7,B,0,0,0,0,0,1,0,0,0,0,2,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,2,13,A,0,0,0,0,0,1,0,0,0,0,3,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,2,13,B,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,2,13,C,0,0,0,0,0,0,0,0,0,1,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,3,18,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,3,18,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,3,18,C,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,4,22,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,4,22,B,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,4,22,C,0,0,0,1,0,0,0,0,0,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,5,26,A,0,0,0,0,0,1,0,0,0,0,2,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,5,26,B,0,0,0,0,0,1,0,0,0,0,8,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,5,26,C,0,0,0,0,0,1,0,0,0,0,2,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,1,44,5,26,D,0,1,0,0,0,0,0,0,0,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,1,4,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,2,8,A,0,0,0,0,0,0,1,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,2,8,B,0,0,0,0,0,1,0,0,0,0,3,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,3,13,A,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,3,13,B,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,4,18,A,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,4,18,B,0,0,0,0,0,1,0,0,0,0,3,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,4,18,C,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,5,22,A,0,0,0,0,0,1,0,0,0,0,7,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,5,22,B,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,5,22,C,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,5,22,D,0,0,0,0,0,0,1,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,5,22,E,0,0,0,0,1,0,0,0,0,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,2,37,5,22,F,1,0,0,0,0,0,0,0,0,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,1,14,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,1,14,B,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,1,14,C,0,0,0,0,0,0,1,0,0,0,6,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,1,14,D,0,0,0,0,0,1,0,0,0,0,5,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,1,14,E,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,2,22,A,0,0,0,0,0,0,0,1,0,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,2,22,B,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,2,22,C,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,2,22,D,0,0,0,0,0,1,0,0,0,0,6,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,2,22,E,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,3,28.5,A,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,3,28.5,B,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,3,28.5,C,0,0,0,0,0,0,0,0,1,0,0,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,3,28.5,D,0,0,0,0,0,1,0,0,0,0,8,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,3,47,3,28.5,E,0,0,0,0,0,1,0,0,0,0,4,0,NA
8/7/2024,MA,Salem,AQ,IS.MR,MA Division of Marine Fisheries,42.53003,-70.852886,4,77,1,11,A,0,0,0,0,0,1,0,0,0,0,8,0,NA
