date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,sea.temperature.C,quadrat.no,shoot.type,quadrat.size,shoot.no,DO mg/l,Salinity,notes,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,1,vegetative,0.0625,41,8.21,30.72,,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,2,vegetative,0.0625,57,8.21,30.72,,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,3,vegetative,0.0625,69,8.21,30.72,,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,4,vegetative,0.0625,92,8.21,30.72,So many small!,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,5,vegetative,0.0625,60,8.21,30.72,,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,6,vegetative,0.0625,60,8.21,30.72,,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,7,vegetative,0.0625,385,8.21,30.72,,
6/2/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,14.5,8,vegetative,0.0625,33,8.21,30.72,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,1,reproductive,0.25,6,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,2,reproductive,0.25,5,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,3,reproductive,0.25,2,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,4,reproductive,0.25,5,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,5,reproductive,0.25,6,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,6,reproductive,0.25,23,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,7,reproductive,0.25,3,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,8,reproductive,0.25,16,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,1,vegetative,0.0625,53,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,2,vegetative,0.0625,59,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,3,vegetative,0.0625,57,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,4,vegetative,0.0625,58,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,5,vegetative,0.0625,107,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,6,vegetative,0.0625,84,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,7,vegetative,0.0625,57,8.69,28.4,,
6/9/2025,RI,Jamestown,JB,JAM.BB.AD,RI Division of Marine Fisheries,41.49758,-71.36642,18.2,8,vegetative,0.0625,44,8.69,28.4,,
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,1,reproductive,0.25,11,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,2,reproductive,0.25,6,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,3,reproductive,0.25,4,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,4,reproductive,0.25,5,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,5,reproductive,0.25,0,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,6,reproductive,0.25,7,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,7,reproductive,0.25,5,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,8,reproductive,0.25,3,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,1,vegetative,0.0625,15,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,2,vegetative,0.0625,21,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,3,vegetative,0.0625,14,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,4,vegetative,0.0625,28,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,5,vegetative,0.0625,11,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,6,vegetative,0.0625,22,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,7,vegetative,0.0625,23,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/18/2025,RI,Jamestown,JB,TMF,RI Division of Marine Fisheries,41.49758,-71.36642,18,8,vegetative,0.0625,20,8.07,30.63,"Had to go quite far out, about 120 ft from the shore",
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,1,reproductive,0.25,4,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,2,reproductive,0.25,0,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,3,reproductive,0.25,6,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,4,reproductive,0.25,4,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,5,reproductive,0.25,6,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,6,reproductive,0.25,5,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,7,reproductive,0.25,8,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,8,reproductive,0.25,9,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,1,vegetative,0.0625,12,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,2,vegetative,0.0625,18,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,3,vegetative,0.0625,27,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,4,vegetative,0.0625,25,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,5,vegetative,0.0625,29,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,6,vegetative,0.0625,34,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,7,vegetative,0.0625,18,9.14,30.73,,
6/23/2025,RI,Jamestown,JB,EGS,RI Division of Marine Fisheries,41.49758,-71.36642,19.7,8,vegetative,0.0625,20,9.14,30.73,,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,1,reproductive,0.25,7,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,2,reproductive,0.25,3,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,3,reproductive,0.25,5,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,4,reproductive,0.25,13,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,5,reproductive,0.25,15,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,6,reproductive,0.25,18,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,7,reproductive,0.25,21,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,8,reproductive,0.25,17,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,1,vegetative,0.0625,17,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,2,vegetative,0.0625,35,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,3,vegetative,0.0625,12,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,4,vegetative,0.0625,37,8.22,30.89,Pat B RIDMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,5,vegetative,0.0625,65,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,6,vegetative,0.0625,74,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,7,vegetative,0.0625,88,8.22,30.89,Forest MADMF,
7/2/2025,RI,Jamestown,JB,PDB.FS,RIDMF.MADMF,41.49758,-71.36642,20.5,8,vegetative,0.0625,89,8.22,30.89,Forest MADMF,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,1,reproductive,0.25,6,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,2,reproductive,0.25,6,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,3,reproductive,0.25,8,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,4,reproductive,0.25,4,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,5,reproductive,0.25,3,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,6,reproductive,0.25,6,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,7,reproductive,0.25,4,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,8,reproductive,0.25,2,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,1,vegetative,0.0625,106,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,2,vegetative,0.0625,78,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,3,vegetative,0.0625,47,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,4,vegetative,0.0625,61,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,5,vegetative,0.0625,38,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,6,vegetative,0.0625,54,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,7,vegetative,0.0625,62,8.5,30.95,,
7/15/2025,RI,Jamestown,JB,JAM,RI Division of Marine Fisheries,41.49758,-71.36642,23.1,8,vegetative,0.0625,57,8.5,30.95,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,1,reproductive,0.25,2,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,2,reproductive,0.25,0,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,3,reproductive,0.25,0,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,4,reproductive,0.25,3,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,5,reproductive,0.25,6,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,6,reproductive,0.25,0,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,7,reproductive,0.25,4,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,8,reproductive,0.25,1,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,1,vegetative,0.0625,6,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,2,vegetative,0.0625,10,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,3,vegetative,0.0625,22,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,4,vegetative,0.0625,43,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,5,vegetative,0.0625,40,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,6,vegetative,0.0625,37,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,7,vegetative,0.0625,73,7.29,31.57,,
7/24/2025,RI,Jamestown,JB,PDB,RI Division of Marine Fisheries,41.49758,-71.36642,20.3,8,vegetative,0.0625,115,7.29,31.57,,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,1,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,2,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,3,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,4,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,5,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,6,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,7,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,8,reproductive,0.25,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,1,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,2,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,3,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,4,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,5,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,6,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,7,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/2/2024,RI,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,8,vegetative,0.0625,NA,NA,NA,No survey quads or water quality recorded. Reproductive shoots were collected and staged.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,1,reproductive,0.25,0,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,2,reproductive,0.25,0,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,3,reproductive,0.25,2,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,4,reproductive,0.25,3,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,5,reproductive,0.25,2,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,1,vegetative,0.0625,4,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,2,vegetative,0.0625,26,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,3,vegetative,0.0625,28,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,4,vegetative,0.0625,14,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/13/2024,RI ,Charlestown,NA,ES.JM,RI Division of Marine Fisheries,41.36879,-71.63434,NA,5,vegetative,0.0625,30,NA,NA,No water quality was recorded. Only 5 quads were performed.,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,1,reproductive,0.25,5,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,2,reproductive,0.25,3,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,3,reproductive,0.25,2,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,4,reproductive,0.25,0,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,5,reproductive,0.25,6,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,6,reproductive,0.25,3,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,7,reproductive,0.25,2,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,8,reproductive,0.25,3,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,1,vegetative,0.0625,2,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,2,vegetative,0.0625,5,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,3,vegetative,0.0625,6,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,4,vegetative,0.0625,7,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,5,vegetative,0.0625,12,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,6,vegetative,0.0625,16,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,7,vegetative,0.0625,4,10.77,21.5,,
5/29/2024,RI ,Charlestown,NA,TF.JM,RI Division of Marine Fisheries,41.36879,-71.63434,21.2,8,vegetative,0.0625,11,10.77,21.5,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,1,reproductive,0.25,6,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,2,reproductive,0.25,3,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,3,reproductive,0.25,3,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,4,reproductive,0.25,2,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,5,reproductive,0.25,0,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,6,reproductive,0.25,2,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,7,reproductive,0.25,8,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,8,reproductive,0.25,4,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,1,vegetative,0.0625,16,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,2,vegetative,0.0625,10,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,3,vegetative,0.0625,20,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,4,vegetative,0.0625,19,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,5,vegetative,0.0625,25,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,6,vegetative,0.0625,9,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,7,vegetative,0.0625,5,13.69,25.56,,
6/4/2024,RI ,Charlestown,NA,TF.EO,RI Division of Marine Fisheries,41.36879,-71.63434,22.4,8,vegetative,0.0625,3,13.69,25.56,,
6/13/2024,RI ,Charlestown,NA,TF.ND,RI Division of Marine Fisheries,41.36879,-71.63434,22.24,1,reproductive,0.25,2,8.96,22.24,,
6/13/2024,RI ,Charlestown,NA,TF.ND,RI Division of Marine Fisheries,41.36879,-71.63434,22.24,2,reproductive,0.25,3,8.96,22.24,,
6/13/2024,RI ,Charlestown,NA,TF.ND,RI Division of Marine Fisheries,41.36879,-71.63434,22.24,3,reproductive,0.25,7,8.96,22.24,,
6/13/2024,RI ,Charlestown,NA,TF.ND,RI Division of Marine Fisheries,41.36879,-71.63434,22.24,4,reproductive,0.25,7,8.96,22.24,,
