date.collected,state,town,site.id,sampler.initials,org.name,latitude,longitude,sea.temperature.C,quadrat.no,shoot.type,quadrat.size,shoot.no,notes
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,1,reproductive,0.25,0,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,2,reproductive,0.25,0,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,3,reproductive,0.25,0,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,4,reproductive,0.25,1,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,5,reproductive,0.25,1,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,1,vegetative,0.0625,48,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,2,vegetative,0.0625,18,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,3,vegetative,0.0625,37,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,4,vegetative,0.0625,43,
8/22/2024,MA,Falmouth,GB,TP.HC,MA Division of Marine Fisheries,41.524995,-70.673056,20.9,5,vegetative,0.0625,39,
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,1,reproductive,0.25,2,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,2,reproductive,0.25,5,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,3,reproductive,0.25,0,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,4,reproductive,0.25,2,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,5,reproductive,0.25,2,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,1,vegetative,0.0625,29,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,2,vegetative,0.0625,27,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,3,vegetative,0.0625,27,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,4,vegetative,0.0625,33,NA
5/1/2025,MA,Falmouth,GB,TP.FS,MA Division of Marine Fisheries,41.524995,-70.673056,10.7,5,vegetative,0.0625,37,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,1,reproductive,0.25,1,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,2,reproductive,0.25,1,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,3,reproductive,0.25,3,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,4,reproductive,0.25,3,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,5,reproductive,0.25,7,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,1,vegetative,0.0625,24,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,2,vegetative,0.0625,29,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,3,vegetative,0.0625,27,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,4,vegetative,0.0625,37,NA
5/28/2025,MA,Falmouth,GB,TP.PB,MA Division of Marine Fisheries,41.524995,-70.673056,15.5,5,vegetative,0.0625,30,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,1,reproductive,0.25,1,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,2,reproductive,0.25,0,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,3,reproductive,0.25,2,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,4,reproductive,0.25,0,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,5,reproductive,0.25,2,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,1,vegetative,0.0625,30,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,2,vegetative,0.0625,25,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,3,vegetative,0.0625,47,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,4,vegetative,0.0625,23,NA
6/13/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,NA,5,vegetative,0.0625,30,NA
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,1,reproductive ,0.25,0,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,2,reproductive ,0.25,0,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,3,reproductive ,0.25,1,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,4,reproductive ,0.25,2,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,5,reproductive ,0.25,4,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,1,vegetative,0.0625,24,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,2,vegetative,0.0625,14,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,3,vegetative,0.0625,25,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,4,vegetative,0.0625,35,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/17/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,17,5,vegetative,0.0625,50,filamentous algae covering shoots and fully covering the hobo+ screw anchor
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,1,reproductive ,0.25,0,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,2,reproductive ,0.25,0,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,3,reproductive ,0.25,0,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,4,reproductive ,0.25,2,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,5,reproductive ,0.25,6,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,1,vegetative,0.0625,40,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,2,vegetative,0.0625,22,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,3,vegetative,0.0625,21,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,4,vegetative,0.0625,30,NA
6/30/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,19.9,5,vegetative,0.0625,26,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,1,reproductive,0.25,0,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,2,reproductive,0.25,0,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,3,reproductive,0.25,6,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,4,reproductive,0.25,2,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,5,reproductive,0.25,3,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,1,vegetative,0.0625,14,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,2,vegetative,0.0625,26,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,3,vegetative,0.0625,30,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,4,vegetative,0.0625,48,NA
7/8/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,24.2,5,vegetative,0.0625,24,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,1,reproductive,0.25,0,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,2,reproductive,0.25,0,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,3,reproductive,0.25,1,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,4,reproductive,0.25,3,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,5,reproductive,0.25,5,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,1,vegetative,0.0625,24,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,2,vegetative,0.0625,32,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,3,vegetative,0.0625,37,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,4,vegetative,0.0625,32,NA
7/15/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.6,5,vegetative,0.0625,29,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,1,reproductive ,0.25,0,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,2,reproductive ,0.25,1,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,3,reproductive ,0.25,7,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,4,reproductive ,0.25,11,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,5,reproductive ,0.25,2,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,1,vegetative,0.0625,23,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,2,vegetative,0.0625,28,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,3,vegetative,0.0625,31,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,4,vegetative,0.0625,29,NA
7/23/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,23.4,5,vegetative,0.0625,22,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,1,reproductive ,0.25,0,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,2,reproductive ,0.25,0,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,3,reproductive ,0.25,1,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,4,reproductive ,0.25,0,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,5,reproductive ,0.25,4,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,1,vegetative,0.0625,25,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,2,vegetative,0.0625,20,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,3,vegetative,0.0625,42,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,4,vegetative,0.0625,32,NA
7/28/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.5,5,vegetative,0.0625,19,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,1,reproductive ,0.25,0,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,2,reproductive ,0.25,0,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,3,reproductive ,0.25,0,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,4,reproductive ,0.25,2,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,5,reproductive ,0.25,3,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,1,vegetative,0.0625,36,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,2,vegetative,0.0625,43,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,3,vegetative,0.0625,32,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,4,vegetative,0.0625,26,NA
8/6/2025,MA,Falmouth,GB,TP.SO,MA Division of Marine Fisheries,41.524995,-70.673056,22.1,5,vegetative,0.0625,33,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,1,reproductive,0.25,1,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,2,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,3,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,4,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,5,reproductive,0.25,0,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,1,vegetative,0.0625,20,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,2,vegetative,0.0625,13,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,3,vegetative,0.0625,15,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,4,vegetative,0.0625,9,NA
4/17/2024,MA,Falmouth,LI,FS.IS,MA Division of Marine Fisheries,41.611945,-70.648689,8.9,5,vegetative,0.0625,7,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,1,reproductive,0.25,5,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,2,reproductive,0.25,7,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,3,reproductive,0.25,2,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,4,reproductive,0.25,0,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,5,reproductive,0.25,0,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,1,vegetative,0.0625,26,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,2,vegetative,0.0625,50,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,3,vegetative,0.0625,42,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,4,vegetative,0.0625,45,NA
5/8/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,13,5,vegetative,0.0625,11,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,1,reproductive,0.25,22,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,2,reproductive,0.25,22,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,3,reproductive,0.25,8,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,4,reproductive,0.25,16,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,5,reproductive,0.25,34,quadrat 5 had more luscious/ fulller seagrass foliage
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,1,vegetative,0.0625,31,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,2,vegetative,0.0625,22,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,3,vegetative,0.0625,26,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,4,vegetative,0.0625,47,NA
5/22/2024,MA,Falmouth,LI,FS.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.3,5,vegetative,0.0625,52,quadrat 5 had more luscious/ fulller seagrass foliage
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,1,reproductive,0.25,25,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,2,reproductive,0.25,6,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,3,reproductive,0.25,7,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,4,reproductive,0.25,8,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,5,reproductive,0.25,7,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,1,vegetative,0.0625,63,Northern Puffers were seen at the site ( attached the quadrat)- 3 individuals
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,2,vegetative,0.0625,38,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,3,vegetative,0.0625,63,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,4,vegetative,0.0625,42,NA
6/6/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,19.8,5,vegetative,0.0625,11,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,1,reproductive,0.25,18,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,2,reproductive,0.25,0,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,3,reproductive,0.25,3,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,4,reproductive,0.25,8,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,5,reproductive,0.25,18,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,1,vegetative,0.0625,97,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,2,vegetative,0.0625,33,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,3,vegetative,0.0625,35,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,4,vegetative,0.0625,8,NA
6/20/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,25,5,vegetative,0.0625,38,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,1,reproductive,0.25,5,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,2,reproductive,0.25,0,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,3,reproductive,0.25,16,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,4,reproductive,0.25,11,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,5,reproductive,0.25,2,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,1,vegetative,0.0625,42,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,2,vegetative,0.0625,48,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,3,vegetative,0.0625,52,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,4,vegetative,0.0625,32,NA
7/1/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,21.7,5,vegetative,0.0625,28,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,1,reproductive,0.25,4,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,2,reproductive,0.25,0,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,3,reproductive,0.25,0,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,4,reproductive,0.25,0,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,5,reproductive,0.25,0,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,1,vegetative,0.0625,75,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,2,vegetative,0.0625,65,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,3,vegetative,0.0625,33,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,4,vegetative,0.0625,28,NA
7/16/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,28,5,vegetative,0.0625,31,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,1,reproductive,0.25,3,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,2,reproductive,0.25,3,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,3,reproductive,0.25,1,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,4,reproductive,0.25,0,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,5,reproductive,0.25,0,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,1,vegetative,0.0625,63,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,2,vegetative,0.0625,76,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,3,vegetative,0.0625,35,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,4,vegetative,0.0625,58,NA
7/26/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,20.7,5,vegetative,0.0625,23,NA
7/30/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,24.4,1,reproductive,0.25,4,"lots of black fuzzy growth ( epiphytes?) on foliage, and lots of little black snails on foliage"
7/30/2024,MA,Falmouth,LI,TP.HC,MA Division of Marine Fisheries,41.611945,-70.648689,24.4,2,reproductive,0.25,13,"lots of black fuzzy growth ( epiphytes?) on foliage, and lots of little black snails on foliage"
